145757	Dundo	-7.36643	20.81557	PPLA	AO	17	177604
145778	Chitato	-7.3	20.73333	PPL	AO	17	246880
145872	Cassanguidi	-7.48367	21.30339	PPL	AO	17	20000
876130	Lumbala	-14.10165	21.43531	PPLQ	AO	14	19000
876177	Luau	-10.70727	22.22466	PPL	AO	14	55432
876482	Cazombo	-11.89914	22.90216	PPL	AO	14	34000
2236360	Nzagi	-8.38549	15.30126	PPL	AO	05	60000
2236500	Viana	-8.90553	13.37499	PPLA2	AO	20	865863
2236568	Uige	-7.60874	15.06131	PPLA	AO	15	322531
2236587	Ucua	-8.65157	14.15653	PPLA2	AO	19	41654
2236716	Tomboco	-6.80517	13.33017	PPL	AO	16	20358
2236967	Soyo	-6.1349	12.36894	PPL	AO	16	221555
2236991	Songo	-7.35207	14.84629	PPL	AO	15	31382
2237128	Sanza Pombo	-7.31473	16.0024	PPL	AO	15	23000
2238876	Piri	-8.53412	14.43555	PPLA2	AO	19	26265
2238951	Pango Aluquem	-8.71311	14.46292	PPLA2	AO	19	16080
2239001	N'zeto	-7.228	12.86956	PPL	AO	16	28840
2239069	Negage	-7.75938	15.2722	PPL	AO	15	92950
2239076	N'dalatando	-9.29782	14.91162	PPLA	AO	05	161584
2239106	Muxaluando	-8.12307	14.28838	PPLA2	AO	19	21052
2239149	Mussende	-10.5143	16.0199	PPL	AO	06	33558
2239520	Mbanza Kongo	-6.26667	14.23833	PPLA	AO	16	148000
2239732	Maquela do Zombo	-6.05716	15.10971	PPL	AO	15	42000
2239862	Malanje	-9.54015	16.34096	PPLA	AO	12	455000
2239888	Maianga	-8.84693	13.23698	PPLA2	AO	20	727681
2240004	Mabubas	-8.52432	13.68622	PPLA3	AO	19	16981
2240393	Lucala	-9.27268	15.25206	PPL	AO	05	19422
2240416	Lubalo	-9.15445	19.28136	PPLA2	AO	17	26103
2240449	Luanda	-8.83682	13.23432	PPLC	AO	20	2776168
2240686	Kunda dya Baze	-8.90769	17.05339	PPLA2	AO	12	15965
2240937	Benfica	-8.94432	13.16431	PPLA2	AO	20	191828
2240958	Gombe	-8.12439	14.29081	PPLA2	AO	19	19209
2240975	Golungo Alto	-9.13333	14.76667	PPL	AO	05	19992
2241371	Dondo	-9.68456	14.42788	PPL	AO	05	64643
2241372	Dondo	-9.05	15.31667	PPL	AO	05	64643
2241623	Cuimba	-6.12085	14.62086	PPL	AO	16	41878
2241635	Cuilo	-8.23619	19.52566	PPLA2	AO	17	26577
2241668	Cuango-Luzamba	-9.14583	18.04453	PPL	AO	17	55000
2241954	Cazombo	-8.73204	15.37124	PPL	AO	05	34000
